article;publication_date;location;latitude;longitude;country;continent;admin1;admin2;geonames_class;geonames_code;label;confidence;user_label;dates;diseases;species;cases;symptoms;keywords;url;source;article_user_label;rss_feed;rss_feed_reliability
"4198a3e4d0";"2016-05-26";"Odes’ka Oblast’";"46.750000";"30.250000";"Ukraine";"Europe";"Odessa";"";"A";"ADM1";"correct";"0.915667";"";"2016-05-26,2016-05-25";"African swine fever";"Porcine";"'*NL* 2016 - 05 -26 T12 :34','*NL* 12:34 *NL* 26.05.2016 *NL* Cases of','been recorded in two private households in','*NL* Since early 2016 , nine ASF','regions . *NL* Six ASF cases were','Sumy region in 2015 . *NL* The'";"Fever,Mortality";"cases,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHF5y6c98He4_2wlJvGbwxg8Ujliw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=9e9HV-DWLIaJzAaKkqPQCA&url=http://en.interfax.com.ua/news/economic/345900.html";"Interfax";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"4198a3e4d0";"2016-05-26";"Poltavs’ka Oblast’";"49.477050";"33.818661";"Ukraine";"Europe";"Poltava";"";"A";"ADM1";"correct";"0.909667";"";"2016-05-26,2016-05-25";"African swine fever";"Porcine";"'*NL* 2016 - 05 -26 T12 :34','*NL* 12:34 *NL* 26.05.2016 *NL* Cases of','been recorded in two private households in','*NL* Since early 2016 , nine ASF','regions . *NL* Six ASF cases were','Sumy region in 2015 . *NL* The'";"Fever,Mortality";"cases,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHF5y6c98He4_2wlJvGbwxg8Ujliw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=9e9HV-DWLIaJzAaKkqPQCA&url=http://en.interfax.com.ua/news/economic/345900.html";"Interfax";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"4198a3e4d0";"2016-05-26";"Kirovohrads’ka Oblast’";"48.500000";"32.000000";"Ukraine";"Europe";"Kirovohrad";"";"A";"ADM1";"correct";"0.888283";"";"2016-05-26,2016-05-25";"African swine fever";"Porcine";"'*NL* 2016 - 05 -26 T12 :34','*NL* 12:34 *NL* 26.05.2016 *NL* Cases of','been recorded in two private households in','*NL* Since early 2016 , nine ASF','regions . *NL* Six ASF cases were','Sumy region in 2015 . *NL* The'";"Fever,Mortality";"cases,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHF5y6c98He4_2wlJvGbwxg8Ujliw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=9e9HV-DWLIaJzAaKkqPQCA&url=http://en.interfax.com.ua/news/economic/345900.html";"Interfax";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"4198a3e4d0";"2016-05-26";"Zhytomyrs’ka Oblast’";"50.583330";"28.500000";"Ukraine";"Europe";"Zhytomyr";"";"A";"ADM1";"correct";"0.888083";"";"2016-05-26,2016-05-25";"African swine fever";"Porcine";"'*NL* 2016 - 05 -26 T12 :34','*NL* 12:34 *NL* 26.05.2016 *NL* Cases of','been recorded in two private households in','*NL* Since early 2016 , nine ASF','regions . *NL* Six ASF cases were','Sumy region in 2015 . *NL* The'";"Fever,Mortality";"cases,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHF5y6c98He4_2wlJvGbwxg8Ujliw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=9e9HV-DWLIaJzAaKkqPQCA&url=http://en.interfax.com.ua/news/economic/345900.html";"Interfax";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"42d0a482f4";"2015-08-24";"Misto Kyyiv";"50.442900";"30.548960";"Ukraine";"Europe";"Kyiv City";"";"A";"ADM1";"correct";"0.917083";"";"2015-07-28";"African swine fever";"Porcine";"'then on July 28 , the disease','was detected in one of the largest','animals -LRB- almost 63,000 head -RRB- were','current level of 75 % to 100','for the next three to five year','next three to five year . Click'";"Fever";"disease,outbreaks,spread,case";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGuz_uHlmXCCkMpez2RtyDtRqQDTQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=7tfCVtiLOIbCaJH6gbAI&url=http://nationalhogfarmer.com/health/african-swine-fever-spreading-europe";"National Hog Farmer";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22DNA+arbovirus+in+pigs%22&output=rss";"unofficial"
"42d0a482f4";"2015-08-24";"Kiev";"50.454660";"30.523800";"Ukraine";"Europe";"Kyiv City";"";"P";"PPLC";"correct";"0.915";"";"2015-07-28";"African swine fever";"Porcine";"'then on July 28 , the disease','was detected in one of the largest','animals -LRB- almost 63,000 head -RRB- were','current level of 75 % to 100','for the next three to five year','next three to five year . Click'";"Fever";"disease,outbreaks,spread,case";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGuz_uHlmXCCkMpez2RtyDtRqQDTQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=7tfCVtiLOIbCaJH6gbAI&url=http://nationalhogfarmer.com/health/african-swine-fever-spreading-europe";"National Hog Farmer";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22DNA+arbovirus+in+pigs%22&output=rss";"unofficial"
"42d0a482f4";"2015-08-24";"Sumy";"50.921600";"34.800289";"Ukraine";"Europe";"Sumy";"";"P";"PPLA";"correct";"0.690417";"";"2015-07-28";"African swine fever";"Porcine";"'then on July 28 , the disease','was detected in one of the largest','animals -LRB- almost 63,000 head -RRB- were','current level of 75 % to 100','for the next three to five year','next three to five year . Click'";"Fever";"disease,outbreaks,spread,case";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGuz_uHlmXCCkMpez2RtyDtRqQDTQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=7tfCVtiLOIbCaJH6gbAI&url=http://nationalhogfarmer.com/health/african-swine-fever-spreading-europe";"National Hog Farmer";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22DNA+arbovirus+in+pigs%22&output=rss";"unofficial"
"4316d582ea";"2016-06-09";"Chernivets’ka Oblast’";"48.250000";"26.000000";"Ukraine";"Europe";"Chernivtsi";"";"A";"ADM1";"correct";"0.84";"";"2016-06-06,2016-06-07";"African swine fever";"Porcine";"";"Fever";"case,outbreak,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGU2KKeJeJCDq7juNK6nEicJnTvxQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=d2RaV4iCNunzyAOEyoKYDw&url=http://www.pig-world.co.uk/news/animal-health/ukraine-reports-major-asf-case.html";"Pig World";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"4379135a2c";"2016-05-24";"Ontario";"34.063340";"-117.650887";"United States";"North America";"California";"071";"P";"PPL";"correct";"0.805";"";"2016-05-01,2016-05-12";"African swine fever";"Porcine";"'Epidemic Diarrhoea -LSB- 3 -RSB- -LRB- PED','team . In 2012 , she was'";"Fever";"disease,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHfxEeoDnwRlfv8Ggvy3wfoVdsECg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779116580613&ei=wftDV6DCHsaZzAbR-rb4Bg&url=http://www.thepigsite.com/swinenews/41805/weekly-overview-trade-deal-with-asia-good-for-us-pork-producers/";"ThePigSite.com";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"4379135a2c";"2016-05-24";"Lucy";"34.652840";"-105.843353";"United States";"North America";"New Mexico";"057";"A";"ADMD";"correct";"0.796667";"";"2016-05-01,2016-05-12";"African swine fever";"Porcine";"'Epidemic Diarrhoea -LSB- 3 -RSB- -LRB- PED','team . In 2012 , she was'";"Fever";"disease,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHfxEeoDnwRlfv8Ggvy3wfoVdsECg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779116580613&ei=wftDV6DCHsaZzAbR-rb4Bg&url=http://www.thepigsite.com/swinenews/41805/weekly-overview-trade-deal-with-asia-good-for-us-pork-producers/";"ThePigSite.com";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"4379135a2c";"2016-05-24";"Deal";"51.218990";"1.382540";"United Kingdom";"Europe";"England";"G5";"A";"ADM4";"correct";"0.628833";"";"2016-05-01,2016-05-12";"African swine fever";"Porcine";"'Epidemic Diarrhoea -LSB- 3 -RSB- -LRB- PED','team . In 2012 , she was'";"Fever";"disease,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHfxEeoDnwRlfv8Ggvy3wfoVdsECg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779116580613&ei=wftDV6DCHsaZzAbR-rb4Bg&url=http://www.thepigsite.com/swinenews/41805/weekly-overview-trade-deal-with-asia-good-for-us-pork-producers/";"ThePigSite.com";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"4379135a2c";"2016-05-24";"Muang Mai";"21.384710";"102.725937";"Lao People's Democratic Republic";"Asia";"Phôngsali";"1904828";"A";"ADM2";"correct";"0.62";"";"2016-05-01,2016-05-12";"African swine fever";"Porcine";"'Epidemic Diarrhoea -LSB- 3 -RSB- -LRB- PED','team . In 2012 , she was'";"Fever";"disease,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHfxEeoDnwRlfv8Ggvy3wfoVdsECg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779116580613&ei=wftDV6DCHsaZzAbR-rb4Bg&url=http://www.thepigsite.com/swinenews/41805/weekly-overview-trade-deal-with-asia-good-for-us-pork-producers/";"ThePigSite.com";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"4379135a2c";"2016-05-24";"Iowa";"42.000270";"-93.500488";"United States";"North America";"Iowa";"";"A";"ADM1";"correct";"0.566667";"";"2016-05-01,2016-05-12";"African swine fever";"Porcine";"'Epidemic Diarrhoea -LSB- 3 -RSB- -LRB- PED','team . In 2012 , she was'";"Fever";"disease,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHfxEeoDnwRlfv8Ggvy3wfoVdsECg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779116580613&ei=wftDV6DCHsaZzAbR-rb4Bg&url=http://www.thepigsite.com/swinenews/41805/weekly-overview-trade-deal-with-asia-good-for-us-pork-producers/";"ThePigSite.com";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"465599f10f";"2017-01-31";"Swine";"53.816780";"-0.287960";"United Kingdom";"Europe";"England";"E1";"A";"ADM3";"correct";"0.985";"";"";"African swine fever";"Bovine,Porcine";"";"Fever";"outbreaks";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGSMaCBTbRtkGXHYn-TyhNbjrKnSA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=DIuRWKD9J87PWbO_kIAN&url=http://www.pig-world.co.uk/news/animal-health/ec-pledges-8-2m-to-fight-african-swine-fever-in-2017.html";"Pig World";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"465599f10f";"2017-01-31";"This";"49.749170";"4.608890";"France";"Europe";"A4";"08";"A";"ADM4";"correct";"0.735";"";"";"African swine fever";"Bovine,Porcine";"";"Fever";"outbreaks";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGSMaCBTbRtkGXHYn-TyhNbjrKnSA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=DIuRWKD9J87PWbO_kIAN&url=http://www.pig-world.co.uk/news/animal-health/ec-pledges-8-2m-to-fight-african-swine-fever-in-2017.html";"Pig World";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"465599f10f";"2017-01-31";"Our";"47.130560";"5.650560";"France";"Europe";"A6";"39";"A";"ADM4";"correct";"0.66";"";"";"African swine fever";"Bovine,Porcine";"";"Fever";"outbreaks";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGSMaCBTbRtkGXHYn-TyhNbjrKnSA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=DIuRWKD9J87PWbO_kIAN&url=http://www.pig-world.co.uk/news/animal-health/ec-pledges-8-2m-to-fight-african-swine-fever-in-2017.html";"Pig World";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"43db609545";"2017-01-17";"Ādažu Novads";"57.109170";"24.379440";"Latvia";"Europe";"Ādaži";"";"A";"ADM1";"correct";"0.881667";"";"2017-01-17,2017-04-17";"African swine fever";"Porcine";"'emergency Tuesday in three regions affected by','was diagnosed in 1,146 wild boars across','across Latvia in 2016 and 43 new','in 2016 and 43 new cases have'";"Fever,Mortality";"disease,outbreak,virus,outbreaks,infection,cases";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHhnOLkw766Yct8nxnmKf7rCMgkuQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779350193540&ei=U2iAWPjJBIuQW8HtrqAG&url=http://www.dailyprogress.com/latvia-regions-under-emergency-due-to-african-swine-fever/article_f5926fb1-aee3-5a31-9794-fd1d88d11ce9.html";"The Daily Progress";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"43db609545";"2017-01-17";"Salaspils Novads";"56.874440";"24.350559";"Latvia";"Europe";"Salaspils";"";"A";"ADM1";"correct";"0.876667";"";"2017-01-17,2017-04-17";"African swine fever";"Porcine";"'emergency Tuesday in three regions affected by','was diagnosed in 1,146 wild boars across','across Latvia in 2016 and 43 new','in 2016 and 43 new cases have'";"Fever,Mortality";"disease,outbreak,virus,outbreaks,infection,cases";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHhnOLkw766Yct8nxnmKf7rCMgkuQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779350193540&ei=U2iAWPjJBIuQW8HtrqAG&url=http://www.dailyprogress.com/latvia-regions-under-emergency-due-to-african-swine-fever/article_f5926fb1-aee3-5a31-9794-fd1d88d11ce9.html";"The Daily Progress";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"43db609545";"2017-01-17";"Krimuldas Novads";"57.213060";"24.793060";"Latvia";"Europe";"Krimulda";"";"A";"ADM1";"correct";"0.815";"";"2017-01-17,2017-04-17";"African swine fever";"Porcine";"'emergency Tuesday in three regions affected by','was diagnosed in 1,146 wild boars across','across Latvia in 2016 and 43 new','in 2016 and 43 new cases have'";"Fever,Mortality";"disease,outbreak,virus,outbreaks,infection,cases";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHhnOLkw766Yct8nxnmKf7rCMgkuQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779350193540&ei=U2iAWPjJBIuQW8HtrqAG&url=http://www.dailyprogress.com/latvia-regions-under-emergency-due-to-african-swine-fever/article_f5926fb1-aee3-5a31-9794-fd1d88d11ce9.html";"The Daily Progress";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"4539c71f8c";"2017-03-01";"Shanghai";"31.222220";"121.458061";"China";"Asia";"Shanghai";"";"P";"PPLA";"correct";"0.853333";"";"";"African swine fever";"Porcine";"'study published Feb. 28 in the open-access'";"Fever,Mortality";"virus,disease,spread";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEdGT66k_j4zPP2cU9yu6ZTLZT2YA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779403193559&ei=Mrq_WI3EIIWnWsq5tfgH&url=http://www.feedstuffs.com/nutrition-health/viral-structure-may-allow-african-swine-fever-treatment";"Feedstuffs";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"45d0d6dfad";"2016-07-28";"Odessa";"46.477470";"30.732620";"Ukraine";"Europe";"Odessa";"";"P";"PPLA";"correct";"1";"";"2016-07-28,2016-07-25,2016-07-27,2016-07-26";"African swine fever";"Porcine";"'*NL* 2016 - 07 -28 T09 :57','*NL* 09:57 *NL* 28.07.2016 *NL* A case','*NL* Since early 2016 , three ASF','early 2016 , three ASF cases have'";"Fever";"case,disease,outbreak,spread,cases";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE-J7DDLn4-I0aSJkNvPk7wc1NTFA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=WvyaV52JF4ObzAb3kq_4Cw&url=http://en.interfax.com.ua/news/economic/360603.html";"Interfax";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"45d0d6dfad";"2016-07-28";"Odes’ka Oblast’";"46.750000";"30.250000";"Ukraine";"Europe";"Odessa";"";"A";"ADM1";"correct";"0.99";"";"2016-07-28,2016-07-25,2016-07-27,2016-07-26";"African swine fever";"Porcine";"'*NL* 2016 - 07 -28 T09 :57','*NL* 09:57 *NL* 28.07.2016 *NL* A case','*NL* Since early 2016 , three ASF','early 2016 , three ASF cases have'";"Fever";"case,disease,outbreak,spread,cases";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE-J7DDLn4-I0aSJkNvPk7wc1NTFA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=WvyaV52JF4ObzAb3kq_4Cw&url=http://en.interfax.com.ua/news/economic/360603.html";"Interfax";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"45f858e45a";"2016-12-30";"Swine";"53.816780";"-0.287960";"United Kingdom";"Europe";"England";"E1";"A";"ADM3";"correct";"0.659065";"";"2016-12-01";"African swine fever";"Porcine";"'2016 UKRAINE - Two more outbreaks of','5600 pigs . Four cases were reported','. Here , one cases was reported'";"Fever";"outbreaks,outbreak,cases,spread,infection";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH79BlHkKxU6tr_Jsklldf3AhNbng&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=AwtmWKDFHcbyWPfejcgC&url=http://www.thepigsite.com/swinenews/42849/more-asf-reported-in-ukraine";"ThePigSite.com";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"45f858e45a";"2016-12-30";"More";"52.537720";"-2.972600";"United Kingdom";"Europe";"England";"L6";"A";"ADM3";"correct";"0.652018";"";"2016-12-01";"African swine fever";"Porcine";"'2016 UKRAINE - Two more outbreaks of','5600 pigs . Four cases were reported','. Here , one cases was reported'";"Fever";"outbreaks,outbreak,cases,spread,infection";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH79BlHkKxU6tr_Jsklldf3AhNbng&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=AwtmWKDFHcbyWPfejcgC&url=http://www.thepigsite.com/swinenews/42849/more-asf-reported-in-ukraine";"ThePigSite.com";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"468e19cd2d";"2017-02-20";"This";"49.749170";"4.608890";"France";"Europe";"A4";"08";"A";"ADM4";"correct";"0.61375";"";"2017-01-17,2017-01-23,2017-02-07";"African swine fever";"Porcine";"'in the past two weeks than in','Latvia . Nearly 15,000 head of pigs','in 2014 - 2016 , Latvia spent','Latvia . On 7 February , ASF','population was over 10,000 head and SFVS','ASF outbreaks -LSB- 1 -RSB- *NL* .','allies . -LSB- 2 -RSB- *NL* ?'";"Fever";"outbreaks,disease,outbreak";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE4OmAEIK5beFPFEOzDD2vkduAFJA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=UeirWMDYIZawzAapmKbYBg&url=http://www.globalmeatnews.com/Livestock/Farmers-kill-thousands-of-pigs-in-disease-hit-Latvia";"GlobalMeatNews.com";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"47a59eddb5";"2016-08-03";"Vārkavas Novads";"56.225560";"26.502781";"Latvia";"Europe";"Vārkava";"";"A";"ADM1";"correct";"0.895";"";"2014-06-01";"African swine fever";"Porcine";"'been verified in three wild boars in'";"Fever,Mortality";"infection,spread,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEvAIPn_8wTl_l7KzispZym5MucJA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=xeSiV8imFYaYzAbXgYrYAw&url=http://www.baltictimes.com/asf_infection_nearing_latvia_s_western_region_of_kurzeme_-_veterinary_authority/";"Baltic Times";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22DNA+arbovirus+in+pigs%22&output=rss";"unofficial"
"4aa376d37f";"2017-03-28";"Brown County";"39.961810";"-90.750343";"United States";"North America";"Illinois";"009";"A";"ADM2";"correct";"0.825";"";"";"African swine fever,Avian influenza";"Avian";"";"Fever";"disease,virus,infection,spread";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFyJ0CzqZ5c6NW7R0A6vo-LVifcDA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440992472&ei=IFzbWOj-AoSJW_3mhvgD&url=http://www.labnews.co.uk/news/pirbright-institute-opens-new-centre-28-03-2017/";"Lab News";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"4aa376d37f";"2017-03-28";"Pirbright";"51.292600";"-0.659550";"United Kingdom";"Europe";"England";"N7";"A";"ADM4";"correct";"0.82";"";"";"African swine fever,Avian influenza";"Avian";"";"Fever";"disease,virus,infection,spread";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFyJ0CzqZ5c6NW7R0A6vo-LVifcDA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440992472&ei=IFzbWOj-AoSJW_3mhvgD&url=http://www.labnews.co.uk/news/pirbright-institute-opens-new-centre-28-03-2017/";"Lab News";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"4aa376d37f";"2017-03-28";"Surrey";"51.250000";"-0.333330";"United Kingdom";"Europe";"England";"N7";"A";"ADM2";"correct";"0.716798";"";"";"African swine fever,Avian influenza";"Avian";"";"Fever";"disease,virus,infection,spread";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFyJ0CzqZ5c6NW7R0A6vo-LVifcDA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440992472&ei=IFzbWOj-AoSJW_3mhvgD&url=http://www.labnews.co.uk/news/pirbright-institute-opens-new-centre-28-03-2017/";"Lab News";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
